2016-02-19,846.5,46.75,386.299988
2017-09-01,1705,42.959998999999996,355.399994
2017-09-04,1703,43.209998999999996,352.899994
2017-09-05,1693,42.82,359
2017-09-06,1657,42.98,358.200012
2017-09-07,1684,43.330002,360.299988
2017-09-08,1695,43.290001000000004,363.600006
2017-09-11,1684,41.34,362.600006
2017-09-12,1759,41.669998,361
2017-09-13,1769,42.450001,358.899994
2017-09-14,1761,43.330002,367.399994
2017-09-15,1738,42.959998999999996,357.100006
2017-09-18,1770,43.740002000000004,360.600006
2017-09-19,1785,43.360001000000004,363.899994
2017-09-20,1763,44.060001,376
2017-09-21,1783,43.91,374.200012
2017-09-22,1785,44.349998,380
2017-09-25,1760,43.610001000000004,384
2017-09-26,1759,42.98,385.399994
2017-09-27,1761,42.82,387.700012
2017-09-28,1803,43.48,393
2017-09-29,1799,43.080002,392.5
2017-10-02,1792,43.290001000000004,395.100006
2017-10-03,1851,43.560001,389.399994
2017-10-04,1840,44.360001000000004,379.600006
2017-10-05,1840,43.639998999999996,377.5
2017-10-06,1845,43.43,375.899994
2017-10-09,1847,44.080002,367.299988
2017-10-10,1851,44.060001,366.700012
2017-10-11,1853,44.279999,365.799988
2017-10-12,1865,44.700001,368.700012
2017-10-13,1861,44.540001000000004,371.899994
2017-10-16,1859,45.099998,365.200012
2017-10-17,1849,44.740002000000004,362.399994
2017-10-18,1874,44.43,364
2017-10-19,1885,44.810001,362
2017-10-20,1879,44.48,362.200012
2017-10-23,1886,45,361.899994
2017-10-24,1906,44.73,359.399994
2017-10-25,1926,44.66,359.600006
2017-10-26,1948,44.599998,352.200012
2017-10-27,1942,44.689999,343
2017-10-30,1940,44.790001000000004,344
2017-10-31,1940,44.82,342.5
2017-11-01,1926,43.869999,341.5
2017-11-02,1934,43.869999,343.399994
2017-11-03,1977,44,348.700012
2017-11-06,1963,44.310001,345.600006
2017-11-07,1946,42.389998999999996,342.5
2017-11-08,1967,40.790001000000004,352.299988
2017-11-09,1926,40.84,335.100006
2017-11-10,1908,40.529999,332.399994
2017-11-13,1890,40.389998999999996,321.5
2017-11-14,1899,40.360001000000004,320.5
2017-11-15,1881,40.259997999999996,319
2017-11-16,1901,40.98,320.399994
2017-11-17,1911,40.740002000000004,320.299988
2017-11-20,1936,41.290001000000004,323.399994
2017-11-21,1936,41.09,328.600006
2017-11-22,1900,40.919998,331.200012
2017-11-23,1923,40.650002,328.899994
2017-11-24,1919,40.77,332.299988
2017-11-27,1904,41.009997999999996,331.799988
2017-11-28,1949,40.48,334.600006
2017-11-29,1929,39.57,337.5
2017-11-30,1899,38.779999,336.299988
2017-12-01,1904,39.439999,335.799988
2017-12-04,1954,39.080002,336.700012
2017-12-05,1957,38.91,338.700012
2017-12-06,1971,38.450001,338.299988
2017-12-07,1978,38.610001000000004,338
2017-12-08,2019,38.34,342.600006
2017-12-11,2019,38.439999,344.100006
2017-12-12,2060,38.919998,343.100006
2017-12-13,1973.689941,38.310001,348.200012
2017-12-14,1922,37.860001000000004,348.299988
2017-12-15,1894,38.27,347
2017-12-18,1947,37.66,353.5
2017-12-19,1956,37.48,350.600006
2017-12-20,1969,37.380001,345
2017-12-21,1977,37.799999,345.299988
2017-12-22,1944,37.669998,352.100006
2017-12-27,1963,37.959998999999996,354.700012
2017-12-28,1969,38.119999,354.899994
2017-12-29,1992,38.23,352.799988
2018-01-02,1966,37.82,353
2018-01-03,2004,38.32,358.399994
2018-01-04,2019,38.529999,358.299988
2018-01-05,2015,39.009997999999996,356.399994
2018-01-08,2020,38.759997999999996,355.100006
2018-01-09,2048,38.490002000000004,352.5
2018-01-10,2053,38.41,346.399994
2018-01-11,2073,38.220001,352.700012
2018-01-12,2105,38.889998999999996,355
2018-01-15,2108,39.849998,350
2018-01-16,2135,39.669998,356.799988
2018-01-17,2146,38.400002,355
2018-01-18,2134,38.43,346.899994
2018-01-19,2136,38.400002,349.899994
2018-01-22,2129,38.459998999999996,353.799988
2018-01-23,2152,39.75,344.899994
2018-01-24,2086,40.419998,346
2018-01-25,2072,40.5,350
2018-01-26,2124,39.759997999999996,355.299988
2018-01-29,2135,39.48,356.600006
2018-01-30,2109,38.689999,351
2018-01-31,2105,39.130001,360.100006
2018-02-01,2085,38.650002,360.899994
2018-02-02,2034,37.049999,364.200012
2018-02-05,2035,37.189999,364.299988
2018-02-06,1998,36.869999,356
2018-02-07,2056,36.400002,362.899994
2018-02-08,1955,36.27,358
2018-02-09,1962.5,36.509997999999996,355.899994
2018-02-12,2002,36.279999,360.200012
2018-02-13,1994.5,36.849998,363.100006
2018-02-14,2005,37.48,363
2018-02-15,2020,37.880001,366.399994
2018-02-16,2031,37.040001000000004,368.799988
2018-02-19,2018,37.259997999999996,362.799988
2018-02-20,2065,37.23,364.700012
2018-02-21,2083,37.220001,363.5
2018-02-22,2050,38.509997999999996,357.100006
2018-02-23,2053,37.57,362.5
2018-02-26,2070,36.209998999999996,366
2018-02-27,2108,35.669998,365.600006
2018-02-28,2114,36.450001,365
2018-03-01,2034,36.029999,368.5
2018-03-02,1998.5,36.490002000000004,371.700012
2018-03-05,2029,36.150002,376.399994
2018-03-06,1917.5,36.200001,380
2018-03-07,1916,36.380001,387.5
2018-03-08,1944.5,36.41,392.100006
2018-03-09,2010,36.049999,391.899994
2018-03-12,1997.5,35.709998999999996,393
2018-03-13,1999.5,35.580002,389.899994
2018-03-14,1985,35.259997999999996,385.5
2018-03-15,2007,35.099998,360.600006
2018-03-16,1994.5,35.049999,350.399994
2018-03-19,1970.5,34.16,354.299988
2018-03-20,1983,34.509997999999996,347.299988
2018-03-21,1957.5,34.66,338.899994
2018-03-22,1913,34.59,334.799988
2018-03-23,1908,34.560001,340.200012
2018-03-26,1909,35.529999,338
2018-03-27,1940.5,35.389998999999996,341.399994
2018-03-28,1938,34.970001,349.5
2018-03-29,1940,35.34,350.600006
2018-04-03,1926.5,35.720001,345.5
2018-04-04,1911,35.349998,343.100006
2018-04-05,1974.5,35.220001,348.899994
2018-04-06,1976.5,36.540001000000004,347.100006
2018-04-09,1978.5,37.279999,348.799988
2018-04-10,2023,36.990002000000004,353.100006
2018-04-11,2012,36.939999,356.5
2018-04-12,2031,37.66,339.200012
2018-04-13,2060,37.639998999999996,338.899994
2018-04-16,2053,39.060001,340.100006
2018-04-17,2083,38.150002,339
2018-04-18,2102,37.630001,338.5
2018-04-19,2069,37.200001,342.700012
2018-04-20,2071,36.709998999999996,343
2018-04-23,2094,36.150002,345.5
2018-04-24,2115,37.25,345.700012
2018-04-25,2010,37.84,341.799988
2018-04-26,2032,37.650002,344.399994
2018-04-27,2055,37.5,350.600006
2018-04-30,2033,37.169998,353
2018-05-01,2028,36.830002,351.399994
2018-05-02,2063,37.150002,362.299988
2018-05-03,2052,37.189999,369.200012
2018-05-04,2087,37.169998,372.700012
2018-05-08,2158,37.150002,376
2018-05-09,2200,37.220001,370
2018-05-10,2232,38.389998999999996,370.700012
2018-05-11,2231,37.59,380.100006
2018-05-14,2239,37.349998,379.399994
2018-05-15,2252,37.09,371.899994
2018-05-16,2280,36.889998999999996,371.5
2018-05-17,2296,37.240002000000004,378.5
2018-05-18,2297,37.5,377.100006
2018-05-21,2351,37.599998,381.299988
2018-05-22,2362,37.490002000000004,380.799988
2018-05-23,2310,37.34,378.399994
2018-05-24,2320,36.880001,374
2018-05-25,2334,37.060001,373
2018-05-29,2300,35.810001,364.399994
2018-05-30,2301,36.02,351.200012
2018-05-31,2331,35.580002,352.600006
2018-06-01,2350,35.639998999999996,354.100006
2018-06-04,2361,35.740002000000004,359.700012
2018-06-05,2369,35.779999,353.600006
2018-06-06,2389,36.43,354
2018-06-07,2398,36.580002,385
2018-06-08,2375,37.23,417
2018-06-11,2400,37.630001,425
2018-06-12,2348,37.369999,422.5
2018-06-13,2372,37.099998,422.5
2018-06-14,2384,37.16,422.10000599999995
2018-06-15,2371,36.810001,420.700012
2018-06-18,2372,36.98,424.299988
2018-06-19,2267,36.880001,424.89999400000005
2018-06-20,2311,37.59,423.10000599999995
2018-06-21,2246,37.639998999999996,423
2018-06-22,2252,38.18,427
2018-06-25,2213,38.189999,426.299988
2018-06-26,2212,38,419.799988
2018-06-27,2244,37.119999,417
2018-06-28,2224,36.419998,417.100006
2018-06-29,2273,36.41,425.89999400000005
2018-07-02,2206,36.209998999999996,421.10000599999995
2018-07-03,2211,36.169998,423.700012
2018-07-04,2185,34.970001,429
2018-07-05,2231,33.220001,416.799988
2018-07-06,2255,33.369999,415.200012
2018-07-09,2311,33.43,424.89999400000005
2018-07-10,2337,32.990002000000004,424.5
2018-07-11,2349,32.959998999999996,422.5
2018-07-12,2343,32.75,432.39999400000005
2018-07-13,2355,32.560001,426.299988
2018-07-16,2345.219971,31.790001,421.60000599999995
2018-07-17,2359,31.639999,430.5
2018-07-18,2412,31.440001000000002,438.700012
2018-07-19,2340,31.700001,440.799988
2018-07-20,2313,32.130001,439
2018-07-23,2325,32.099998,433
2018-07-24,2349,32.32,433.799988
2018-07-25,2307,32.650002,432.60000599999995
2018-07-26,2361,32.490002000000004,428.200012
2018-07-27,2371,32.34,432
2018-07-30,2353,32.150002,427.299988
2018-07-31,2341,31.65,425.299988
2018-08-01,2282,31.870001000000002,423.89999400000005
2018-08-02,2268,32.16,425.39999400000005
2018-08-03,2305,31.92,425.799988
2018-08-06,2333,31.82,425.799988
2018-08-07,2348,31.790001,422.60000599999995
2018-08-08,2410,31.639999,427.200012
2018-08-09,2409,30.76,432.89999400000005
2018-08-10,2393,30.59,430.10000599999995
2018-08-13,2392,30.17,438
2018-08-14,2375,29.860001,438.10000599999995
2018-08-15,2326,29.35,444.10000599999995
2018-08-16,2322,29.870001000000002,447.60000599999995
2018-08-17,2322,30.57,446.60000599999995
2018-08-20,2349,30.469998999999998,454.799988
2018-08-21,2350,30.629998999999998,456.60000599999995
2018-08-22,2353,30.450001,457
2018-08-23,2370,30.530001000000002,453.299988
2018-08-24,2377,30.870001000000002,455
2018-08-28,2415,29.75,451.89999400000005
2018-08-29,2397,30.709999,453.799988
2018-08-30,2387,30.290001,454.700012
2018-08-31,2362,29.99,449.10000599999995
2018-09-03,2400,29.059998999999998,451.700012
2018-09-04,2407,29.860001,431.89999400000005
2018-09-05,2361,30.049999,427.700012
2018-09-06,2319,29.799999,427
2018-09-07,2258,29.67,433.5
2018-09-10,2280,29.389999,434.799988
2018-09-11,2398,29.35,439
2018-09-12,2387,29.65,438.5
2018-09-13,2334,29.35,431.799988
2018-09-14,2394,30.02,436.799988
2018-09-17,2340,29.91,438.60000599999995
2018-09-18,2325,29.549999,446.89999400000005
2018-09-19,2326,30.530001000000002,460
2018-09-20,2313,30.09,462.5
2018-09-21,2357,29.690001000000002,464.299988
2018-09-24,2339,30.389999,466.299988
2018-09-25,2366,30.32,464.200012
2018-09-26,2384,30.33,459.89999400000005
2018-09-27,2421,30.08,451.5
2018-09-28,2437,30.309998999999998,446.60000599999995
2018-10-01,2438,29.58,451.10000599999995
2018-10-02,2358,29.92,450.10000599999995
2018-10-03,2396,29.780001000000002,444.200012
2018-10-04,2342,30.200001,433.5
2018-10-05,2302,30.370001000000002,421.799988
2018-10-08,2181,30.6,413.5
2018-10-09,2187,30.67,406
2018-10-10,2054,30.58,400
2018-10-11,1979,30.82,405
2018-10-12,1994.5,30.08,411.600006
2018-10-15,1972.5,31.27,411
2018-10-16,2061,30.889999,417.799988
2018-10-17,2004,30.65,412.200012
2018-10-18,1936.5,30.459999,414
2018-10-19,1900,30.66,388.5
2018-10-22,1883.5,30.360001,394.899994
2018-10-23,1818,30.379998999999998,388.600006
2018-10-24,1815.5,30.639999,395.200012
2018-10-25,1843,31.280001000000002,394.799988
2018-10-26,1812,30.82,389.600006
2018-10-29,1850.5,30.950001,393.5
2018-10-30,1857,30.969998999999998,402.100006
2018-10-31,1935.5,32.48,409.600006
2018-11-01,1949,32.450001,411.700012
2018-11-02,1964,31.860001,417.399994
2018-11-05,1877.5,32.580002,425.5
2018-11-06,1885,34.200001,424
2018-11-07,1948,34.57,439.10000599999995
2018-11-08,1927,34.400002,440.799988
2018-11-09,1900,34.290001000000004,447
2018-11-12,1899.5,33.369999,437.200012
2018-11-13,1944.5,33.580002,442.39999400000005
2018-11-14,1902.5,31.879998999999998,442.799988
2018-11-15,1886.5,31.790001,419.799988
2018-11-16,1878,32.07,428.89999400000005
2018-11-19,1798,31.780001000000002,427.200012
2018-11-20,1708.5,32.310001,417
2018-11-21,1752.5,32.130001,426.60000599999995
2018-11-22,1730,32.130001,426.60000599999995
2018-11-23,1754.5,31.469998999999998,428.799988
2018-11-26,1793,31.809998999999998,436.200012
2018-11-27,1772,31.700001,434.5
2018-11-28,1727.5,31.360001,436.39999400000005
2018-11-29,1795.5,30.91,437.299988
2018-11-30,1759,30.58,438.39999400000005
2018-12-03,1828.5,30.610001,441.799988
2018-12-04,1776,28.82,430.60000599999995
2018-12-05,1672.5,27.379998999999998,434.10000599999995
2018-12-06,1621,26.969998999999998,418.100006
2018-12-07,1625,27.92,436.89999400000005
2018-12-10,1606.5,27.6,425.700012
2018-12-11,1664,27.27,425.39999400000005
2018-12-12,1747.5,26.559998999999998,441.200012
2018-12-13,1735.5,26.76,450
2018-12-14,1720,26.690001000000002,448.299988
2018-12-17,1653.5,26.639999,439.5
2018-12-18,1656,26.690001000000002,446.89999400000005
2018-12-19,1656.5,26.18,445.200012
2018-12-20,1607.5,26.27,444
2018-12-21,1601.5,26,438.799988
2018-12-24,1643,26.41,438.89999400000005
2018-12-27,1586.5,25.85,436.200012
2018-12-28,1640,26.200001,440.60000599999995
2018-12-31,1637,26.52,454.799988
2019-01-02,1658,27.440001000000002,441.39999400000005
2019-01-03,1615.5,27.42,440.5
2019-01-04,1702,28.389999,445.799988
2019-01-07,1753.5,28.969998999999998,448.39999400000005
2019-01-08,1837.5,28.790001,450.700012
2019-01-09,1870,29.15,450.200012
2019-01-10,1884.5,28.950001,446.60000599999995
2019-01-11,1883,29.049999,453.200012
2019-01-14,1865,27.91,446.200012
2019-01-15,1895,30.389999,441.799988
2019-01-16,1908,30.530001000000002,447.5
2019-01-17,1869,31.129998999999998,445.299988
2019-01-18,1953,31.27,453
2019-01-21,1942.5,30.9,454.299988
2019-01-22,1928,31.75,450.39999400000005
2019-01-23,1870,31.17,455.89999400000005
2019-01-24,1899,31.25,453
2019-01-25,1922,31.91,455.89999400000005
2019-01-28,1934,31.59,452.89999400000005
2019-01-29,1944.5,31.6,454.39999400000005
2019-01-30,1950,31.85,452
2019-01-31,1928.5,31.51,457
2019-02-01,1967,31.290001,455.89999400000005
2019-02-04,1964,30.68,449.39999400000005
2019-02-05,2005,29.950001,454.799988
2019-02-06,2010,29.74,450.200012
2019-02-07,1959,29.969998999999998,448.39999400000005
2019-02-08,1928.5,29.73,453.200012
2019-02-11,1970,29.16,453.700012
2019-02-12,1982.5,29.4,450.89999400000005
2019-02-13,2007,,452.89999400000005
2019-02-14,2006,,458
2019-02-15,2033,,454.200012
2019-02-18,2019,,454.200012
2019-02-19,2010,,460.700012